id	doc	text
162	2382912.1_Piskareva VKR OB 17-26.json	" 16 Научная дипломатия во всем мире становится важнейшей проблемой 
во время крупных кризисов, но она все еще мало известна и, возможно, не 
оптимально используется. Большинство стран обладают высоким уровнем 
научного совершенства и поэтому должны иметь возможность мобилизовать 
свой научный потенциал в качестве основного средства действий в рамках 
своей внешней политики. Политика научной дипломатии или же практика научной дипломатии, 
которые обозначаются заинтересованными сторонами как таковыми, могут 
быть названы Научной дипломатией в целом. Однако есть также 
соответствующая политика и практика, которые не обозначаются как 
Научная дипломатия, их можно назвать имплицитной научной дипломатией. Чтобы избежать слишком широкого подхода к научной дипломатии, следует 
ограничить использование этой концепции явными политиками и 
практиками, которые включают как научно-техническую политику, так и 
политику в области иностранных дел. Практика научной дипломатии может принимать различные формы и 
подразделяться на три категории: 
1. Стратегические инструменты научной дипломатии — это 
политические документы, которые направлены на то, чтобы дать указания, 
чего хотят достичь акторы и как реализовать свои политические цели. Здесь в 
основном говорится о правительственных коммуникациях, которые 
определяют политику научной дипломатии. 2. Оперативные инструменты научной дипломатии — это 
политические инструменты, используемые для осуществления научной 
дипломатии на практике. Они включают в себя распределение конкретных 
ресурсов, а также механизмы их использования. 17 
3. Наконец, существуют так называемые инструменты поддержки 
научной дипломатии, которые направлены на поощрение или облегчение 
деятельности Научной дипломатии. В различных государствах существует множество разнообразных 
оперативных инструментов, которые приводят в действие научную 
дипломатию. Однако в большинстве случаев мы имеем дело с 
имплицитными формами научной дипломатии, поскольку это понятие не 
всегда упоминается. Кроме того, в связи с наблюдаемым отсутствием 
стратегических инструментов оперативные инструменты не всегда четко 
увязаны с политикой во внешней политике. Большинство государств не имеют стратегии и национальной 
инициативы в области научной дипломатии. Однако во многих случаях 
государства занимаются некоторыми видами деятельности, которые можно 
назвать научной дипломатией. Национальные усилия зачастую остаются 
весьма ограниченными, а структур поддержки практически нет."
163	2382912.1_Piskareva VKR OB 17-26.json	" Другими словами, Научная дипломатия 
не очень хорошо развита в большинстве стран. Ранее в данной работе упоминалось, что можно выделить три 
разновидности научной дипломатии. Дипломатия для науки — это прежде 
всего содействие международному научному взаимодействию. Здесь 
используются классические инструменты дипломатии для поддержки 
научно-технического сообщества. Речь идет об использовании дипломатии 
для заключения соглашений о взаимодействии на правительственном или 
институциональном уровне. Цель дипломатии научных действий состоит в 
том, чтобы извлечь выгоду из иностранного научно-технического потенциала 
в целях повышения национального потенциала. С наукой в дипломатии роли меняются местами: здесь ученых 
подталкивают к поддержке внешней политики. В военное время это привело 
к мобилизации национальных научно-технических ресурсов для разработки 
Наука для дипломатии идет еще дальше: здесь наука используется как 
инструмент для построения и улучшения отношений между государствами. Это может быть достигнуто, когда есть напряженность в отношениях между 
отдельными государствами или когда государства сталкиваются с общими 
проблемами, которые они не могут решить самостоятельно. Научное 
взаимодействие используется здесь для обеспечения отношений, основанных 
на неидеологической основе. Цель здесь – поддержка внешнеполитических 
действий путем мобилизации научных сетей. Таким образом, концептуализация научной дипломатии сложна и 
многослойна. Это вызывает ряд проблем. Во-первых, существует риск 
перенапряжения концепции. Если рассматривать эту концепцию в широком 
смысле, то она применима практически к любой практике, связанной как с 
наукой, так и с международными действиями. Следовательно, если все, что 
связано с международным измерением и наукой, классифицировать как 
научную дипломатию, то этот термин рискует потерять свое значение. Во-
вторых, ""научная дипломатия"" — это ярлык, используемый субъектами для 
обозначения определенной политики или действий, которые предполагают 
вовлечение научных или культурных сообществ в транснациональные 
взаимодействия. В обоих случаях эта политика или деятельность может или 
не может быть обозначена как научная дипломатия самими участниками. Когда акторы обозначают их как дипломатическую политику или научную 
дипломатическую практику, их можно назвать эксплицитной научной 
дипломатией. Когда они не обозначены как таковые, их можно назвать 
имплицитной научной дипломатией."
164	2382912.1_Piskareva VKR OB 17-26.json	" Готовность действующих лиц использовать науку в 
дипломатических целях. Это включает в себя амбиции действующих лиц, а 
также взаимодействие с другими внешнеполитическими политиками и 
стратегиями. 2. Способность действующих лиц мобилизовать науку для 
достижения целей дипломатии. Это включает в себя имеющиеся ресурсы и 
инструменты. 3. Принятие политики научной дипломатии другими субъектами, 
включая научные сообщества. Фактическая практика научной дипломатии может быть изучена с 
аналогичной точки зрения: во-первых, можно оценить готовность 
заинтересованных сторон (сообществ и научно-технических политиков) к 
тому, чтобы их деятельность была обозначена как научная дипломатия. Во-
вторых, можно составить карту возможностей этих заинтересованных сторон 
участвовать в научной дипломатии. В-третьих, можно изучить, как 
различные субъекты, в том числе те, кто разрабатывает политику научной 
дипломатии, воспринимают эту деятельность как научную дипломатию. Эти 
субъекты – в первую очередь государства, которые занимаются научной 
дипломатией в рамках своих стратегий ""мягкой силы"". Не только 
государства, но и негосударственные субъекты могут быть активными в 
научной дипломатии. Среди них субнациональные регионы (например, 
Земли Германии) и наднациональные региональные организации (например, 
ЕС). В той мере, в какой эти органы управления имеют в своей компетенции 
научно-техническую политику и аспекты внешней политики, они также 
Наконец, можно отметить, что научная дипломатия может управляться 
различными мотивами22, такими как: привлечение и доступ, взаимодействие 
и продвижение, и влияние. Привлечение и доступ связаны с стремлением 
улучшить национальный научно-технический потенциал, например, путем 
привлечения иностранных талантов, выявления исследовательского 
потенциала и получения доступа к зарубежным исследовательским объектам. Взаимодействие заключается в стимулировании участия национальных 
исследователей в международных проектах и увеличении числа 
международных совместных публикаций. Продвижение и влияние связаны с 
продвижением научно-технических достижений страны и влиянием на лиц, 
принимающих решения в других странах, и общественное мнение. В любом случае научную дипломатию нелегко определить как 
практику. Решающим аспектом является то, кто его инициирует. Это могут 
быть государства, которые инструментальным образом используют науку и 
научно-технические сообщества для достижения своих внешнеполитических 
целей в целях продвижения своих национальных интересов."
165	2382912.1_Piskareva VKR OB 17-26.json	" Классификация инструментов научной дипломатии показывает, что 
считается имплицитной или эксплицитной практикой научной дипломатии, 
может принимать различные формы. Такая практика может возникать 
спонтанно, но чаще всего она является результатом целенаправленной 
политики и/или схем поддержки с участием некоторых правительственных 
 
22 Flink T., Schreiterer U. Science diplomacy at the intersection of S&T policies and foreign affairs: Toward a 
typology of national approache // Science and Public Policy. – 2010 – P. 666. 21 
учреждений. Схема классификации включает три категории: стратегические 
инструменты, оперативные инструменты и вспомогательные инструменты. Стратегические инструменты научной дипломатии — это 
политические документы, которые направлены на то, чтобы дать указания, 
чего хотят достичь акторы и как реализовать свои политические цели. Здесь в 
основном говорится о правительственных коммуникациях, которые 
определяют политику научной дипломатии. Такие документы могут 
содержать общее ""видение"" того, что правительство стремится достичь, или 
это могут быть более конкретные стратегические декларации, выпущенные 
правительством или правительственным ведомством, таким как 
Министерство научно-технической политики или Министерство 
иностранных дел. Более того, в принципе не исключено, что такие стратегические 
документы существуют и на уровне субнациональных образований, 
отвечающих за управление либо научно-технической политикой, либо 
внешними отношениями. И конечно, такие полугосударственные институты, 
как Исследовательские фонды или Академии, могут издавать стратегические 
документы и с точки зрения научной дипломатии. Оперативные инструменты научной дипломатии — это политические 
инструменты, используемые для осуществления научной дипломатии на 
практике. Они включают в себя распределение конкретных ресурсов, а также 
механизмы их использования. Существует множество различных 
оперативных инструментов для применения научной дипломатии в действии. Первая важная категория включает двусторонние или многосторонние 
соглашения о научно-техническом взаимодействии между двумя или более 
государствами. Они могут принимать форму: 
•  Зонтичные или рамочные соглашения, способствующие научно-
техническому взаимодействию. •  Конкретные соглашения между двумя или более государствами 
или правительственными учреждениями, охватывающие актуальные вопросы 
взаимодействия. Многие из этих соглашений сосредоточены на схемах мобильности 
между участвующими странами или на совместных проектах. Частным 
случаем таких соглашений являются те, которые предусматривают создание 
совместных международных научно-технических институтов двумя или 
более государствами."
166	2382912.1_Piskareva VKR OB 17-26.json	" Эти 
консультативные системы могут принимать форму совета или группы 
высокого уровня. Они могут быть установлены на уровне премьер-министра 
или иметь отношение к Министерству иностранных дел или Министерству 
науки и техники. В принципе такие органы также могут быть 
институционализированы, как, например, научно-технический отдел в 
рамках Министерства иностранных дел. Во всех случаях цель состоит в том, 
чтобы внедрить научные знания в государственное управление. Третья категория — это научно-технические консультанты при 
посольствах, цель которых состоит в оказании помощи национальной 
дипломатической миссии в налаживании взаимодействия с учеными страны, 
в которой находится посольство. В-четвертых, это открытие национальных или региональных схем 
финансирования исследований для сторонних исследователей. Это может 
быть финансовая поддержка отдельных стипендий или программ обмена 
студентами или персоналом, финансовая поддержка конкретных 
трансграничных программ научно-технического взаимодействия или 
совместные призывы к научно-техническим проектам двух или более 
государств. Наконец, существуют так называемые инструменты поддержки или 
вспомогательные инструменты научной дипломатии, которые направлены на 
•  Учебные мероприятия по научной дипломатии. Аудиторией 
могут быть как дипломаты, так и ученые. •  Мероприятия по повышению осведомленности, ориентированные 
на ученых или дипломатов. •  Диалоговые и консультационные платформы. Наряду с этими вспомогательными практиками правительства могут 
также создавать или финансировать конкретные учреждения, которые 
поддерживают организацию определенных оперативных инструментов 
научной дипломатии. Обзор литературы и поиск в Интернете показали, что найти 
стратегические документы на уровне государств в области научной 
дипломатии непросто. Это, безусловно, связано с тем, что ""Научная 
дипломатия"", в отличие, например, от ""Культурной дипломатии"", является 
относительно новым понятием и, следовательно, еще не получила широкого 
распространения в национальных политических кругах. Однако есть исключения из государств-членов ЕС, которые имеют 
своего рода национальные стратегические документы для научной 
дипломатии. Среди них Италия, Франция, Испания и Германия. Их 
стратегические видения будут представлены в четвертом разделе настоящей 
работы. Кроме того, можно отметить, что некоторые государства-члены ЕС в 
настоящее время находятся в процессе разработки правительственных 
стратегий. За пределами ЕС некоторые страны также предлагают стратегические 
инструменты для научной дипломатии."
167	2382912.1_Piskareva VKR OB 17-26.json	" В целом можно сделать вывод, что стратегическое 
мышление о научной дипломатии как инструменте в контексте внешней 
политики и международных отношений недостаточно четко сформулировано 
в настоящее время. Существует невероятное количество особенно двусторонних 
соглашений между странами, которые касаются той или иной формы 
международного научно-технического взаимодействия. Ученые Фиккерс и 
Хорват в своем исследовании23 эффективности научно-технического 
сотрудничества анализируют более 100 двусторонних соглашений с участием 
ЕС, его государств-членов, России и США. Общая сумма таких соглашений 
гораздо выше, только в Италии существует более 100 двусторонних 
соглашений. Учитывая огромное количество соглашений о международном научно-
техническом взаимодействии, неудивительно, что движущие силы и мотивы 
участия государств в международном взаимодействии сильно различаются. Доктор Манчестерского университета Кейрон Фланаган 24 (определил два 
широких набора целей для международного научно-технического 
взаимодействия:  
1.  внутренние цели, непосредственно направленные на научно-
техническое обоснование, такие как взаимодействие между исследователями 
или создание крупномасштабных инфраструктур; 
2.  внешние цели, ориентированные на поддержку других стратегий, 
таких как внешняя политика, экономическая/рыночная политика или 
политика развития. Аналогичное различие проводится учеными Фиккерсом и Хорватом25, 
которые проводят различие между соглашениями, связанными с качеством, 
масштабом и критической массой в научно-технической сфере, и 
соглашениями, включающими цели ненаучной политики. В рамках этих двух 
категорий они определили 15 различных причин для подписания 
международных научно-технических соглашений по спектру, который 
варьируется от ""узких"" соглашений до ""широких"" соглашений: 
Большинство стран заключили множество таких соглашений, но лишь 
немногие из них прямо ссылаются на ""научную дипломатию"", поскольку 
многие двусторонние соглашения связаны с внутренними научными 
движущими силами стремления к совершенству и совершенствованию 
национальной научной системы. Это, вероятно, связано с тем, что в 
большинстве случаев международными соглашениями занимаются 
министерства, ответственные за научно-техническую деятельность, 
поскольку они обычно имеют в своем портфеле интернационализацию. Германия и Италия являются хорошими примерами, которые отклоняются от 
этой позиции, поскольку ведущая роль разделяется с Министерством 
иностранных дел. Например, в 2012 году Министерство иностранных дел 
В некоторых случаях правительства создали специальные учреждения 
или посредников, которые играют ключевую роль в осуществлении научно-
технического взаимодействия."
168	2382912.1_Piskareva VKR OB 17-26.json	" В Великобритании эту 
роль берет на себя Британский совет вместе с исследовательскими советами, 
академиями и Научно-инновационной сетью (SIN), фондами DFID для 
международной науки и исследований в целях международного развития. Международное научно-исследовательское взаимодействие часто 
рассматривается как одна из форм научной дипломатии, поскольку ученые 
действительно имеют давнюю традицию трансграничного взаимодействия. Однако спорно, в какой степени это взаимодействие считается научной 
дипломатией, так как в большинстве случаев вовлеченные ученые не 
определяют свою практику как таковую. Тем не менее некоторые 
государства разработали четкую политику поддержки международного 
научно-технического взаимодействия. Часто движущей силой такой 
политики является вера в то, что национальный научно-технический 
потенциал выиграет от такой интернационализации. Наряду с инвестициями 
в финансирование программ взаимодействия это также может привести к 
политике открытия национальных схем финансирования для иностранных 
ученых. В некоторых случаях международное научное взаимодействие 
стимулируется как способ сохранения трансграничных контактов в 
На основании вышеизложенного, можно прийти к выводу, что в 
настоящее время существует множество инструментов реализации научной 
дипломатии. Однако в большинстве случаев не все инструменты 
оказываются признаны научными сообществами и приняты в использование 
в дипломатии. Выявление и классификация инструментов научной 
дипломатии позволяет выделить наиболее удачно действующие формы 
реализации на современном этапе. К таким инструментам в настоящей 
работе были отнесены стратегические, оперативные и поддерживающие 
инструменты, а также были рассмотрены национальные стратегии и 
инициативы в области научной дипломатии, которые поддерживают науку и 
дипломатию и содействуют их совместной работе. В настоящий момент возникновение научной дипломатии на 
национальном уровне в странах в большинстве случаев происходит без 
четкого стратегического видения. Кроме того, разнообразие инструментов 
доступно в ограниченном числе случаев, а также во многих случаях 
используемые инструменты вообще не обозначаются как инструменты 
научной дипломатии. Академическую мобильность также пока не везде принято считать 
одним из инструментов научной дипломатии, однако на правительственном 
уровне создаются организации или учреждения, которые ответственны за 
осуществление академической мобильности, посредством которой наука и 
дипломатия плотно взаимодействуют. Следует полагать, что академическую 
мобильность рассматривают больше в контексте научно-технического 
взаимодействия, хотя оно является одной из форм научной дипломатии."
169	2382912.1_Piskareva VKR OB 17-26.json	" Международное высшее образование имеет долгую и богатую 
историю, которая вносит свой вклад в отношения между странами. Будь то в 
рамках международных партнерств в области высшего образования или 
программ двойных дипломов и академических обменов, университеты и 
научно – исследовательские институты по всему миру становятся все более 
взаимосвязанными, поскольку глобальные проблемы, такие как мир, 
изменение климата и пандемии, могут быть решены только совместными 
действиями международных партнеров. В современном более сложном, взаимозависимом и глобализированном 
мире появляются новые обоснования, возможности, выгоды и риски, 
связанные с ролью и вкладом высшего образования и научных исследований 
в дипломатические отношения. Изучение роли международного высшего 
образования в построении дипломатических отношений между странами не 
является чем-то новым. Традиционно это делалось через призму культурной 
или научной дипломатии, а в последнее время – через подход мягкой силы26. Существует четыре понятия, которые взаимосвязаны: высшее 
образование, научные исследования, инновации и международные 
отношения. Важно объяснить, как эти понятия используются для понимания 
научной дипломатии. Высшее образование относится к процессам преподавания и обучения, 
а также обучения, как в формальной, так и в неформальной обстановке, с 
использованием широкого спектра стратегий. Исследование включает в себя 
сбор информации о предмете, исследование и экспериментирование, 
 
26 Flink T., Schreiterer U. Science diplomacy at the intersection of S&T policies and foreign affairs: Toward a 
typology of national approache // Science and Public Policy. – 2010 – P. 668. 29 
направленные на получение новых знаний. Инновация относится к 
применению новых знаний или результатов исследований для производства 
изменений или новых идей. Международные отношения — это двусторонние 
или многосторонние отношения между странами, которые могут развиваться 
в разных сферах, в том числе и образование. Более современная концептуализация научной дипломатии расширила 
фокус внимания на ""роль международного высшего образования, научные 
исследования и инновации в построении/укреплении отношений между 
странами"". Это подтверждает растущее значение высшего образования в 
более взаимосвязанном и взаимозависимом мире и то, как он способствует 
международным отношениям и вызовам, присущим решению текущих 
глобальных проблем."
170	2382912.1_Piskareva VKR OB 17-26.json	" Это рабочее определение научной дипломатии не 
является нейтральным, поскольку оно предполагает положительный 
результат. Несмотря на то, что намерение состоит в том, чтобы укрепить 
международные отношения, а также укрепить образовательную систему, 
могут быть неожиданные негативные последствия в зависимости от проблем 
и действующих лиц. Научная дипломатия представляет собой новый подход к изучению 
взаимосвязи между высшим образованием и международными отношениями. Данный вид дипломатии используется взаимозаменяемо и путается с такими 
терминами, как мягкая сила и культурная дипломатия. Есть случаи, когда 
научная дипломатия неуместно описывалась как способ лоббирования 
увеличения  национального  и  регионального  государственного 
финансирования высшего образования. Термин дипломатия знаний также 
неправильно используется в качестве синонима коммерциализации знаний. 30 
Растущее значение научной дипломатии, о чем свидетельствует как 
национальная политика правительства в области науки, так и 
международные саммиты, ставит вопрос о том, не являются ли наука и 
научная дипломатия одним и тем же. Этот вопрос заслуживает рассмотрения, 
и ответ на него зависит от того, насколько широко определяется и 
используется термин ""наука"". Если наука широко трактуется как ""знание"", то 
между ними существует тесная связь. Традиционно научная дипломатия 
рассматривалась с точки зрения естественных наук, но в последнее время она 
была помещена в более широкие рамки науки, техники и инноваций27. Несомненно, это также отражает центральную роль науки и техники в 
современной экономике. Однако акцент на науке и технике в значительной 
степени исключает другие отрасли, вопросы и дисциплины, связанные с 
социальными и гуманитарными науками. Например, крайне маловероятно, 
что инициативы научной дипломатии или переговоры будут включать такие 
вопросы, как инициативы в области беженцев или прав человека. Важным аспектом описания, определения и понимания научной 
дипломатии является выявление фундаментальных или общих характеристик 
этого подхода. Процесс идентификации этих характеристик выявил 
несколько различных типов задействованных элементов. Они включают в 
себя руководящие ценности или принципы; различные способы 
взаимодействия или типы отношений между различными субъектами; 
конкретные виды деятельности; и спектр выгод и результатов."
171	2382912.1_Piskareva VKR OB 17-26.json	" Научная дипломатия включает в себя множество субъектов, активно 
участвующих в процессе преподавания и обучения, совместных 
исследованиях, производстве знаний и инновационных проектах. В то время 
 
27 Flink T., Schreiterer U. Science diplomacy at the intersection of S&T policies and foreign affairs: Toward a 
typology of national approache // Science and Public Policy. – 2010 – P. 670. 31 
как университеты и колледжи являются ключевыми игроками, существует 
целый ряд других действующих лиц. К ним относятся национальные, 
региональные или международные центры передового опыта, научно-
исследовательские  институты,  фонды,  аналитические  центры, 
профессиональные ассоциации, неправительственные организации, 
связанные с образованием, правительственные ведомства и агентства. В 
большинстве случаев субъекты высшего образования также работают с 
другими секторами и/или дисциплинами, в зависимости от характера 
инициативы. Общие партнеры включают промышленность, группы 
гражданского общества и правительственные учреждения. Таким образом, 
ключевой особенностью научной дипломатии является многообразие 
субъектов, работающих во взаимодействии с партнерами из других секторов 
для решения глобальных проблем. Процесс научной дипломатии включает в себя множество форм, 
различающихся по характеру и сложности рассматриваемого вопроса. Отдельные мероприятия в области международного высшего образования, а 
именно академическая мобильность, обмен учеными и преподавателями, 
совместные конференции и форумы, являются неотъемлемыми элементами 
дипломатии, так как они объединены в сеть с более крупными 
мероприятиями, включающие множество участников и стратегий. Эти 
отдельные виды деятельности, которые являются частью двусторонних 
институциональных соглашений или сетей, имеют много преимуществ, но 
часто они специально не предназначены для содействия устойчивым 
международным отношениям между странами и часто не решают 
глобальных проблем. Международная академическая мобильность – это неотъемлемая черта 
современного мира, одно из проявлений глобализации, а также фактор 
развития науки и образования. В настоящий момент ни одна национальная 
высшая школа не в состоянии изолированно готовить специалистов, 
отвечающих требованиям информационного общества. Развитию 
Магистры и аспиранты являются ключевыми фигурами в 
осуществлении научной дипломатии через академическую мобильность, 
именно они являются центром всем действий. Они участвуют в «мягких 
действиях» для установления международного диалога между 
представителями современного поколения, а также развивают и 
поддерживают отношения с людьми из принимающих стран посредством 
культурного погружения и образования."
