id	doc	text
45	2381030.1_VKR Kopacheva 26 gruppa.json	" Данное положение дел потребует неотлагательной реакции 
России при стремлении наладить международные отношения с данными 
партнёрами. Приступая к анализу нормативно-правовых аспектов и оснований 
институционализации, необходимо сделать важное уточнение – несмотря 
на то, что Россия и Франция являются двумя суверенными субъектами 
международного права, в период выстраивание двустороннего формата 
через нормативно-правовую базу, Франция должна учитывать, в том числе, 
фактор Европейского союза и проводимую им политику, так как, по 
одному из мнений,  он является углубленной конфедерацией69. Несмотря на то, что выбранные временные рамки касаются 2008-
2020 годов, говорить о правовой основе российско-французских 
отношений нужно начиная с начала 1990-х годов и с опорой на отношение 
Европейского союза по отношению к России. В тот момент начала 
складываться новая Россия, к которой, соответственно, стало меняться 
отношение. В настоящее время правовой основой отношений между ЕС и 
Россией является соглашение о партнерстве и сотрудничестве (СПС), 
которое вступило в силу в 1997 году70, первоначально на 10 лет. С 2007 
года он ежегодно обновляется. Оно создало политическую основу для 
регулярных консультаций между ЕС и Россией, основанных на 
«принципах уважения демократии и прав человека, политической и 
экономической свободы, а также приверженности международному миру и 
безопасности»71. Кроме  того,  СПС  дополняется  отраслевыми 
соглашениями, охватывающими широкий спектр областей политики, 
включая политический диалог, торговлю, науку и технику, образование, 
"
46	2381030.1_VKR Kopacheva 26 gruppa.json	"В июне 2008 года Россия и Европейский союз начали переговоры о 
заключении нового Соглашения о партнерстве и сотрудничестве (СПС) 
после двухлетней задержки. Последний раунд переговоров из двенадцати 
согласованных состоялся в декабре 2010 года. Главным камнем 
преткновения стало расхождение в подходах к двусторонней торговле и 
инвестициям. Но «одиннадцатое заседание редакционной группы в 
декабре 2012 года дало некоторые основания для оптимизма»72. Однако 
некоторые из этих диалогов и консультаций были приостановлены после 
аннексии Крыма. Одной из первых программ, которая была ориентирована на 
сотрудничество с Россией, была программа TACIS (ТАСИС) 1991 года73. Данная программа была направлена на поддержку переходного процесса в 
России и помощи к переходу страны в группу демократических: 
«Программа ТАСИС активно поддерживала переориентацию на 
Европейский союз – например, с такими секторальными программами, как 
TRACECA 5 или INOGATE 6»74. Одним из первых документов двусторонних отношений можно 
считать Договор между Россией и Францией 1993 года75. Согласно 
данному договору «Российская Федерация и Французская Республика, в 
силу исторических традиций, будут развивать новые отношения, которые 
будут основаны на доверии, солидарности и сотрудничестве»76. Они также 
«объединят свои усилия для содействия международной безопасности и 
                                                             
"
47	2381030.1_VKR Kopacheva 26 gruppa.json	" Говоря о документах, касающихся сотрудничества в отдельных 
областях, можно выделить следующие. Например, Соглашение о партнерстве и сотрудничестве (АПК) 1997 
года79, которое позволило начать сотрудничество Франции с Россией. Оно 
устанавливало основные общие цели, создало институциональную основу 
для двусторонних контактов и предусмотрело деятельность и диалог в ряде 
областей:  
1) политический диалог;  
2) торговля товарами и услугами;  
3) предпринимательство и инвестиции;  
4) финансовое и законодательное сотрудничество;  
5) наука и технические инновации;  
6) образование и профессиональная подготовка;  
                                                             
 
7) энергетика и сотрудничество в области ядерных и космических 
технологий; 
8) окружающая среда;  
9) транспорт;  
10) культура. Начиная с 2007 года, данное соглашение автоматически 
продлевается ежегодно. В 2003 году прошёл Петербургский саммит, по итогам которого 
Франция и Россия договорились «укреплять сотрудничество путем 
создания в долгосрочной перспективе четырех «общих зон»:  
"
48	2381030.1_VKR Kopacheva 26 gruppa.json	" Оно регулирует «условия, позволяющие российским 
организациям участвовать в исследовательской деятельности ЕС (за  исключением ядерного сектора), и позволяет европейским организациям 
делать то же самое в России»82. Соглашение также предусматривает 
бесплатный доступ к исследовательскому оборудованию и совместное 
использование его, а также посещение и обмен учеными. Данное соглашение можно приравнять к четырём «Дорожным 
картам» 2005 года (по общему экономическому пространству; 
пространству свободы, безопасности и правосудия; пространству 
внешней безопасности; пространству науку и образования, включая 
культурные аспекты)83. Согласно «Дорожным картам», «единой целью 
создания общих пространств в четырёх сферах, является укрепление и 
дальнейшее развитие отношений между Российской Федерацией и 
Европейским союзом»84. В этой связи стоит упомянуть Соглашение о взаимном признании 
образования, квалификации и академических званий 2014 года85, которое 
является результатом более чем двухлетней работы между российскими и 
французскими министерствами образования и исследований и охватывает 
как французские степени в России, так и российские во Франции, а также 
промежуточные уровни между этими степенями, от бакалавра до 
докторантуры. Это значит, новые французские бакалавры смогут подать 
заявку на поступление в Российский университет на тех же условиях, что и 
российские выпускники средней школы. Соглашение было призвано 
облегчить студенческую мобильность между странами."
49	2381030.1_VKR Kopacheva 26 gruppa.json	"Кроме того, в данном контексте стоит упомянуть про последствия 
пандемии для Франции, в том числе. Согласно мнению директора 
Института Европы РАН Алексея Громыко: «для президента Франции Э. 
Макрона, в значительной степени утратившего доверие граждан в ходе 
первой половины срока своего правления, пандемия стала причиной 
выступить с идеей «правительства национального единства»86. В связи с 
этим, на данный момент неизвестно, как сложится дальнейшее развитие 
российско-французских отношений. Говоря отдельно об институционализации, необходимо сказать, что, 
будучи демократическими странами, обе имеют широкий спектр 
специальных структур. Несмотря на то, что Франция имеет сдерживающий 
фактор в лице проводимой политики Европейским союзом, в целом, с 
точки зрения двустороннего уровня, российско-французский диалог 
достаточно институционализирован:  на первый план выдвигается 
сотрудничество на высшем (президентском) уровне. Также осуществляют 
свою работу различные министерства (министерства экономики и 
торговли, министерства культуры и т.д.) и дипломаты различных отраслей 
проводят официальные встречи, которые также способствуют улучшению 
отношений. А также стоит отметить, что в институционализацию между 
Россией и Францией включаются также различные бизнес-сообщества, 
частные компании, занимающиеся сотрудничеством в области культуры, 
науки и т.д. 
"
50	2381030.1_VKR Kopacheva 26 gruppa.json	" В целом, границы 
нормативно-правовых основ между Россией и Францией определяют 
договора и соглашения между Россией и Европейским союзом. Большинство рассмотренных соглашений не носят обязательный характер 
к исполнению. Кроме этого, с 2014 года исчезла динамика заключения 
различных договоров и соглашений о сотрудничестве, что явно 
свидетельствует о том, что странам необходимо пересмотреть проводимую 
внешнюю политику для того, чтобы наладить баланс в международном 
пространстве, так как отсутствие обновлённой нормативно-правовой базы 
является  отражением  отрицательной  динамики  двусторонних 
взаимоотношений. Договорная стагнация является отражением общей 
стагнации двусторонних отношений. Необходимо отметить, что среди данных соглашений и договоров 
политический контекст с 2014 года практически отсутствует, и на первый 
план выходят соглашения по отдельным сферам, например, культурным и 
научным областям, о которых речь пойдёт в следующем разделе. В то же время, стоит напомнить, что Франция не может проводить 
внешнюю политику «вразрез» с общим курсом внешней политики 
Европейского союза, таким образом, в данном случае также 
прослеживается реализация двусторонних отношений через парадигму ЕС. 
 
В связи с этим, обе страны на данный момент могут лишь стараться 
налаживать свои двусторонние отношения, чтобы спустя какое-то время 
Россия смогла вновь вернуться к полному сотрудничеству со странами 
Европейского союза с поддержкой Франции. "
51	2381030.1_VKR Kopacheva 26 gruppa.json	" Общее видение, единый подход: сильная Европа. Глобальная стратегия Европейского Союза по 
внешней политике и политике безопасности автономной военной структура в Европе, так как Соединённые Штаты 
потеряли бы доминирующую роль в этой области89. Необходимо отметить, что в 2016 году на Варшавском саммите 
НАТО и Европейский союз подписали Совместную декларацию, согласно 
которой «настало время придать новый импульс и содержание 
стратегическому партнёрству между НАТО и ЕС»90. Для этого было 
принято решение укрепить способности противостояния гибридным 
угрозам,  расширить  области  сотрудничества,  активизировать 
сотрудничество в области обучения и т.д91. В 2019 году министр вооружённых сил Франции Флоранс Парли 
после переговоров с главой Пентагона Марком Эспером заявила, что 
«европейские страны должны участвовать в международных договорах по 
контролю над вооружениями»92 и отметила, что «необходимо заново 
установить принципы доверия, благодаря которым вооружения в Европе 
— как обычные, так и ядерные — будут взяты под контроль. Франция 
стремится создать условия для укрепления европейской безопасности. Этого можно добиться, создав общую стратегическую культуру, расширяя 
программы сотрудничества между европейскими странами»."
52	2381030.1_VKR Kopacheva 26 gruppa.json	"Совместная декларация председателя Европейского совета, председателя Европейской комиссии и 
генерального секретаря Организации Североатлантического договора. «Некомфортно быть в зоне досягаемости ракет»: почему в ЕС заговорили о необходимости обеспечить 
свою безопасность» . В это же время, Россия, согласно Стратегии национальной 
безопасности Российской Федерации до 2020 года, понимает 
национальную безопасность как «состояние защищённости личности, 
общества и государства от внутренних и внешних угроз, которое позволяет 
обеспечить конституционные права, свободы, достойные качество 
и уровень жизни граждан, суверенитет, территориальную целостность 
и устойчивое развитие Российской Федерации, оборону и безопасность 
государства».
Учитывая факт превалирования и доминирования Европейского 
союза в принятии решений, фактически, политический диалог Москва – 
Париж снова ограничен фактором Брюсселя. Невозможно говорить о 
свободных политических отношениях двух рассматриваемых государств 
без парадигмы Европейского союза. Однако можно говорить о совпадении 
или разницы подходов к проблемам европейской безопасности, о чём речь 
пойдёт далее. "
53	2381030.1_VKR Kopacheva 26 gruppa.json	" Тем самым можно сделать вывод о том, что 
Россия нацелена не только на европейское пространство, но и на 
евроатлантический регион. 
Стоит отметить, что на протяжении 2008-2014 гг. ЕС для России 
являлся наиболее «удобным союзником» для переговоров, так как с ним 
было намного легче найти общие черты для формирования системы 
общеевропейской безопасности. Конфликт в Южной Осетии стал 
примером тому,  что «РФ всегда старается находить компромиссы в 
сотрудничестве с организацией, в отличие от подходов к взаимодействию 
между НАТО и ОБСЕ»100. Европейский союз имеет с Российской Федерацией много общего в 
области всеобщей безопасности, например, сотрудничество в рамках G6 
(иранская ядерная программа), «квартета» по Ближнему Востоку и т.д.101 
Именно со странами ЕС у России наиболее эффективные и активные 
торговые и экономические отношения (Франция, Германия). В 2008 году 
Николя Саркози поддержал идею поэтапных переговоров по вопросам и 
проблемам европейской безопасности, однако уточнил, что, по его 
мнению, наилучшей площадкой для переговоров являлась ОБСЕ. Тогда 
как Россия указывала на неэффективность работоспособности данной 
организации и настаивала на созыве всех организаций, занимающихся 
безопасностью (НАТО, ЕС, СНГ, ОДКБ, ОБСЕ)."
54	2381030.1_VKR Kopacheva 26 gruppa.json	"1) Разработки  единых  инструментов  предотвращения 
конфликтов; 
2) Установления контроля над вооружениями; 
3) Без соблюдения прав человека и гуманитарных прав; 
4) Без эффективного и быстрого реагирования на угрозы. В 2010 году Россией было анонсировано желание о привлечении 
ОДКБ (Организация договора о коллективной безопасности) к членству в 
ежегодной Конференции по вопросам европейской безопасности. В том же 
годы были созданы коллективные силы быстрого развёртывания (КСОР), 
которые были направлены на серьёзное решение проблем мировой 
безопасности104. Серьёзные сдвиги в подходах к проблемам европейской 
безопасности произошли после присоединения Крыма к территории 
России (2014 г.), когда РФ ясно дала понять, что не будет встраиваться в 
евроатлантическую систему безопасности, и будет ждать, когда Запад сам 
адаптирует свою стратегию безопасности под взгляды России. По мнению бывшего сотрудника Национальной разведки России и 
Евразии в Национальном разведывательном совете США, а на данный 
момент старшего научного сотрудника и директора программы Карнеги 
«Россия и Евразия» - Юджина Румера, «действия России в украинском 
конфликте показали, что она продолжает противодействовать НАТО, так 
как российская власть дважды пошла на применение военной силы, чтобы 
не дать возможность Грузии и Украины присоединиться к НАТО 
окончательно. "
55	2381030.1_VKR Kopacheva 26 gruppa.json	" Если вектор России направлен в большей степени на сотрудничество 
с Европейским союзом, нежели с НАТО, то Франция с 2008 года ставила 
своей целью улучшение отношений с последней. 4 апреля 2009 года 
ознаменовал возвращение Франции к интегрированной структуре военного 
командования НАТО. Об этом было объявлено президентом Саркози 17 
июня 2008 года, когда была опубликована новая французская редакция 
Белой книги по обороне и национальной безопасности, которая сообщала, 
что «нет никаких причин, по которым мы не должны быть частью военных 
структур НАТО»107. Стоит отметить, что в 2010 году Франция подписала отдельные 
Ланкастерские соглашения108 вместе с Великобританией по вопросам 
оборонного сотрудничества. Началось наращивание военного потенциала 
обеих стран, обмен опытом в военной и военно-промышленной области. Несмотря на выход Великобритании из Евросоюза, цель Франции в 
сотрудничестве с Соединённым королевством осталась прежней – 
упрочение отношений в сфере обороны и безопасности. 
Европейского союза 2016 года состоит из 3-х главных и основных 
компонентов, которые способствуют поддержанию европейской 
безопасности: 
1) Желание европейских государств взять на себя 
ответственность за свою безопасность и оборону; 
2) Разработка новых финансовых инструментов для оказания 
помощи нуждающимся государствам; 
"
56	2381030.1_VKR Kopacheva 26 gruppa.json	"Необходимо также упомянуть о кризисе разоружения, касающегося 
европейских стран, России и НАТО. Игнорирование странами НАТО 
российских предложений по выводу войск из Грузии и Молдавии, а также 
предложений по выводу ДОВСЕ (Договор об обычных вооружённых силах 
в Европе, 1990 г.) из кризиса, заставило российские власти приостановить 
выполнение данного договора. Начиная с 2011 года Российская Федерация 
«перестала предоставлять краткую обобщённую информацию о наличиях 
вооружений и техники, которую она добровольно передавала остальным 
государствам - участникам Договора с декабря 2007 г.»113. Кроме этого, с 
2015 года РФ приостановила своё участие в работе Совместной 
консультативной группе (СКГ), в которой, с того момента, интересы 
России представляет Белоруссия. В 2016 года прошла конференция, 
посвящённая рассмотрению действия ДОВСЕ без участия России, по 
итогам которой не было принято никакого документа. Безусловно, на 
сегодняшний день, с учётом сложившейся политической ситуации, 
Российская Федерация не планирует выполнять Договор114. Как заявил 
Сергей Лавров: «Мы приостановили выполнение, но он для нас мертв, и 
возвращения к нему не будет. Никто из членов НАТО не исполняет этот 
договор, и нам не хочется выглядеть, как будто мы участвуем в театре 
абсурда»115. В 2018 году на саммите в Брюсселе страны НАТО заявили о 
сохранении, укреплении и модернизации режима Контроля над обычными 
вооружениями в Европе (КОВЕ) и даже выразили готовность к 
переговорам с Россией в данном контексте, учитывая сложность ситуации 
по евробезопасности. "
57	2381030.1_VKR Kopacheva 26 gruppa.json	"Затрагивая договор Противоракетной обороны (ПРО, 1972 г.), стоит 
отметить, что, по мнению Марии Захаровой «власти США стремятся 
демонтировать глобальную систему стратегической стабильности»117. Также Мария Захорова отметила, что «теперь настала очередь договора 
«Открытое небо». Еще остается Договор «Новый старт», но это, вероятно, 
последний. Они не раз объясняли, почему они это делают, они чувствуют 
себя исключительными»118. Летом 2020 года представитель Соединённых 
Штатов по контролю над вооружениями Маршалл Биллингсли заявил, что 
«США не будут брать на себя обязательство по выполнениям ограничений 
в области противоракетной обороны»119. Говоря о кризисе разоружения можно сделать вывод о том, что 
Франция практически не принимает своего собственного решения в 
военных вопросах, так как она внедрена не только в структуру ЕС, но и в 
НАТО. Большинство вопросов, касающихся всеобщей безопасности могут 
быть решены только при согласии с общей политикой НАТО. Более того, 
Маршалл Биллингсли вынес России предупреждение о том, что «гонка 
вооружений с США разорит Россию»120, тем самым, подразумевая не 
прекращать эту гонку, которая началась ещё в конце прошлого века. Необходимо также затронуть тему непризнанных государств, чтобы 
увидеть сходства или различия в российском и французском подходах. 
"
58	2381030.1_VKR Kopacheva 26 gruppa.json	" Также, в сентябре 2017 года представители 
французского внешнеполитического ведомства отметили, что «Франция 
привержена принципу территориальной целостности Украины. Она не 
признает сепаратистские образования в Донецкой и Луганской областях, с 
которыми нет отношений»124. Однако есть одна территория, мнения по которой сходятся и у 
Франции, и у России. Так как Российская Федерация заявляет о 
приверженности международному праву, то она не признаёт 
независимость Каталонии (Испания) в случае её самопровозглашения и до 
тех пор, пока власти Испании не признают её таковой. Жан-Ив Лё Дриан 
озвучил аналогичную точку зрения и заявил, что Франция «не признает 
декларацию независимости, которую только что принял каталонский 
парламент»125 (на момент 2017 года). Он также отметил, что «Конституция 
Испании должна соблюдаться. Таким образом, именно в этих рамках, 
которые являются верховенством права, вопрос о Каталонии должен 
рассматриваться. Именно по этой причине Франция не признает Кремль: в Москве с уважением относятся к выбору населения Донецкой и Луганской областей. На данный момент сотрудничество России и ЕС в целом и Франции 
в частности происходит согласно «Дорожной карте» по общему 
пространству внешней безопасности, принятой в 2015 году. В данном 
документе прописано, что ЕС и Россия будут «укреплять сотрудничество 
по вопросам кризисного регулирования и безопасности с целью быстрого 
реагирования на современные глобальные и региональные вызовы и 
Угрозы»."
59	2381030.1_VKR Kopacheva 26 gruppa.json	" Подводя итоги, стоит также обратиться к аналитической статье 
заведующего Отделом европейской безопасности ИЕ РАН Дмитрия 
Данилова, согласно которой «хотя ЕС в своей Глобальной стратегии видит 
в России стратегический вызов, Россия в обновлённой Концепции внешней 
политики рассматривает Евросоюз как «важного партнёра». Такое 
различное взаимное восприятие подчеркивает, что отношения Россия – ЕС 
в сфере безопасности испытывают дефицит перспективного 
стратегического видения и продолжают развиваться реактивно, хотя и в 
парадигме взаимного сдерживания. Формула Евросоюза «избирательное 
сотрудничество + конструктивный диалог» не работает, поскольку 
стороны не могут определить желательные ориентиры и 
институциональные рамки отношений. Нарастающая неопределённость 
увеличивает риски консолидации конфронтационных отношений в Европе 
и между Россией и ЕС. Несмотря на стремление Евросоюза к 
стратегической автономии и эффективной ОПБО, его увеличивающаяся 
зависимость от американских гарантий и стратегических целей США 
размывает потенциал сотрудничества России и ЕС в сфере безопасности. Но, с другой стороны, это является ещё одним серьёзным аргументом для 
восстановления системного и структурированного политического диалога 
между Россией и ЕС»129. Исходя из всего вышесказанного, необходимо отметить различные 
подходы к пониманию самой безопасности у России и у Европейского 
союза, Франции в частности. "
60	2381030.1_VKR Kopacheva 26 gruppa.json	" Без единого мнения или без компромисса невозможно 
говорить и стабильности и безопасности в мире. В то же время, не стоит 
забывать, что пока не будет найдено общее видение безопасности между 
Россией и ЕС, не стоит говорить о специальных двусторонних отношениях 
в этой области между Россией и Франции отдельно. Несмотря на это, Россия продолжает ориентироваться на 
сотрудничество с Европейским союзом, несмотря на наложенные санкции, 
так как большинство стран-партнёров России входят именно в эту 
организацию. Безусловно, Россия также рассматривает сотрудничество и с 
НАТО, однако ни одна, ни другая сторона не готова идти на уступки друг 
                                                             
129 Европейская аналитика 2018 // Институт Европы Российской академии наук. 47 
 
друга. Эта ситуация приводит к накалыванию отношений между 
сторонами и обеспокоенности европейскими странами в области общей 
безопасности. В сегодняшних условиях сдерживания конструктивного диалога 
между Россий и ЕС ограничивается возможность развития двусторонних 
отношений, что сопровождается не только препятствиями, но и 
некоторыми перспективами. Согласно мнению Дмитрия Данилова «перспективы связаны с 
формированием стратегического видения и практического сотрудничества 
в рамках общего Евроазиатского пространства, с включением в контекст 
будущего взаимодействия ЕС и РФ их широких интересов в Азии, в 
отношениях с региональными державами и, особенно, с КНР. Разработка 
Стратегии ЕС по Центральной Азии (ЦА) увеличивает заинтересованность 
ЕС согласовывать свою активность с РФ. Препятствия связаны со сложностью сопряжения интересов России и 
ЕС на постсоветском пространстве, и особенно в Центральной Азии, где 
позиции Евросоюза относительно слабы. Москва не склонна 
рассматривать регион как пространство договоренностей с Евросоюзом в 
контексте «избирательного партнерства» в интересах ЕС."
61	2381030.1_VKR Kopacheva 26 gruppa.json	" К тому же сотрудничество двух 
интеграционных союзов в любом случае не может вырваться за рамки 
российско-европейских противоречий. А отсутствие в ЕАЭС повестки 
безопасности и обороны, по определению, не дает возможности России и 
ЕС ориентироваться на развитие этого канала политических 
отношений». Данилов Дмитрий Отношения России-ЕС в сфере безопасности: ограничения и перспективы // 
Институт Европы РАН. В подтверждение этому, можно снова обратиться к аналитическому 
обзору Дмитрия Данилова, в котором он указывает, что «после последнего 
саммита Россия–ЕС в январе 2014 года, прошедшего в урезанном формате, 
отношения сторон всё ещё продолжают оставаться неопределёнными. Стратегическое видение отношений отсутствует, практическое 
взаимодействие строится в ограничительных санкционных рамках и в 
геополитической парадигме взаимного сдерживания. Приспособительные 
реакции к изменившимся реалиям и динамично меняющейся 
международной обстановке превалируют над стратегическим мышлением 
и перспективой»131. Европа на протяжении достаточно долгого периода старалась 
реализовывать политику в отношении Украины самостоятельно, не 
учитывая фактора России. Но украинский кризис ситуация с 
Евромайданом и последующими событиями (отделение ДНР и ЛНР и т.д.) 
привела к ситуации, которую было необходимо решать в срочном порядке, 
где Россия стала важным участником этих действий, вследствие чего был 
открыт Нормандский формат. 
"
62	2381030.1_VKR Kopacheva 26 gruppa.json	"Причиной начала протеста стало замораживание 
властями Украины подготовки к подписанию Соглашения об ассоциации 
между Украиной и ЕС132. По итогу этой акции президент Янукович был 
отстранён от власти. Международная реакция на Евромайдан была разная. Например, 
Владимир Путин осудил Европейский союз, посчитав, что он вмешался в 
сугубо внутренние дела Украины и поддержал оппозиционеров 
украинского общества. Владимир Путин также отметил, что «это были 
протесты, которые были организованны за пределами Украины»133. Тем 
временем, помимо Европейского союза, участников Евромайдана 
поддержала Германия (во главе с Франком-Вальтером Штайнмайером), 
США, Швеция, Польша и Литва. Российско-французское сотрудничество в условиях кризиса на 
Украине проходит в рамках «нормандского формата» - группы из 
руководителей стран Франции, Германии, России и Украины (Эммануэль 
Макрон, Ангела Меркель, Владимир Путин, Владимир Зеленский). Изначально Франсуа Олланд пригласил Владимира Путина на 
праздничную церемонию (6 июня 2014 года) по празднованию 70-й 
годовщины высадки союзников в Нормандии и получил поддержку 
Ангелы Меркель о проведении миротворческой миссии. Кроме того, 
приглашение получил также бывший президент Украины – Петр 
Порошенко. Стоит отметить, что в «нормандский формат» не входят ни 
Соединенные Штаты, ни Европейский Союз, ни какие-либо другие 
европейские страны, кроме Франции и Германии. Основная часть заседания была посвящена формированию графика 
организации выборов в Донбассе региона Украины."
